idProducto,idVendedor,fecha,idSucursal,descuento
4,45,26/10/2022,27,50
75,60,10/09/2022,25,14
52,57,29/01/2021,1,50
90,22,17/01/2021,23,0
75,82,30/09/2022,28,0
90,61,03/12/2021,6,28
52,63,27/01/2022,2,30
4,50,11/11/2022,1,16
52,35,02/02/2022,6,28
59,87,03/10/2021,23,25
59,21,19/06/2022,10,63
52,79,14/05/2022,27,50
59,46,22/05/2021,30,50
52,90,11/04/2021,27,19
59,10,26/07/2022,10,50
90,38,04/09/2022,22,75
4,87,03/01/2022,22,74
75,35,13/11/2022,21,63
4,99,11/12/2021,29,10
39,91,27/05/2022,28,11
52,49,01/07/2022,30,0
59,71,27/05/2022,4,2
4,78,12/06/2022,16,0
39,62,22/12/2021,27,0
90,16,02/06/2022,9,68
75,60,17/08/2022,10,0
75,44,15/07/2022,11,0
52,56,08/10/2022,1,0
52,97,04/03/2021,24,68
4,99,23/09/2022,24,23
59,30,21/02/2022,24,18
52,95,15/11/2022,2,0
4,13,12/07/2022,27,0
39,39,30/01/2021,20,50
90,51,24/04/2022,23,0
90,13,07/10/2021,29,76
90,35,08/04/2021,30,50
39,82,21/07/2022,26,0
39,29,24/01/2022,27,97
59,40,05/12/2021,3,50
90,32,10/05/2022,28,50
39,22,03/12/2021,8,26
59,58,17/09/2022,22,26
52,30,27/12/2021,5,23
52,55,24/04/2021,5,50
59,24,09/10/2022,12,57
4,30,08/07/2022,9,0
39,14,13/01/2021,4,14
52,51,09/03/2021,22,18
59,78,23/01/2022,11,24
75,24,18/03/2021,5,9
4,70,22/02/2022,4,50
90,92,06/06/2021,30,4
4,52,31/08/2021,8,16
52,23,03/04/2022,25,0
39,12,26/03/2022,5,30
90,58,05/11/2021,6,17
90,3,28/02/2021,22,0
4,1,24/11/2022,18,0
75,11,19/06/2021,20,0
90,66,23/02/2021,4,30
59,76,26/11/2021,28,0
39,45,16/10/2021,4,0
59,3,26/08/2021,7,0
4,37,08/09/2021,19,14
90,60,14/02/2021,7,0
75,82,01/12/2022,19,0
75,30,16/04/2021,29,16
75,32,15/08/2022,24,19
39,10,21/07/2022,15,0
90,69,04/02/2022,16,0
52,62,15/09/2022,13,0
4,76,06/12/2021,30,0
59,20,22/09/2021,14,0
75,2,09/11/2022,29,83
52,58,14/08/2021,24,24
39,47,21/03/2021,24,50
59,83,18/06/2022,30,0
90,14,02/11/2022,30,50
4,30,17/05/2022,8,20
75,78,28/09/2021,22,50
75,98,29/05/2021,9,0
90,81,13/05/2022,7,0
39,24,13/12/2022,29,24
75,55,02/01/2021,10,8
52,95,21/08/2021,11,8
90,49,08/01/2022,8,50
39,9,08/10/2022,11,0
59,99,04/12/2022,26,0
75,97,23/12/2022,12,19
59,80,26/10/2021,15,0
39,97,01/10/2022,12,3
39,80,27/11/2022,14,0
90,64,29/04/2022,24,19
39,20,29/10/2021,29,5
39,51,09/03/2022,25,7
59,99,14/04/2022,19,0
52,52,16/12/2022,14,11
4,39,18/12/2022,1,0
75,88,04/11/2022,24,50
59,68,23/06/2021,15,91
59,19,21/12/2021,26,5
75,25,05/10/2021,2,15
52,77,08/10/2021,4,0
75,56,10/03/2021,4,27
52,76,07/05/2021,2,50
59,12,22/10/2021,19,3
75,14,04/02/2021,30,0
59,81,04/02/2021,8,29
39,63,28/03/2021,8,0
39,84,17/12/2022,6,0
90,32,23/07/2021,3,24
4,81,23/11/2021,30,50
90,6,13/04/2021,2,17
59,4,25/04/2021,25,5
39,24,09/08/2021,12,77
52,3,28/03/2022,6,0
39,44,07/01/2022,11,0
39,98,03/08/2022,28,50
4,78,12/11/2022,19,0
52,21,02/01/2022,10,0
75,42,25/11/2022,2,61
4,10,26/10/2021,10,58
4,45,12/01/2022,15,30
4,27,01/12/2021,1,5
39,58,05/03/2021,2,5
90,42,16/07/2021,8,50
90,91,21/06/2022,14,50
52,55,07/07/2022,7,50
39,87,07/03/2021,1,63
75,46,13/11/2021,23,0
39,26,01/03/2021,26,24
59,70,16/05/2021,9,0
59,95,19/12/2022,20,26
39,35,21/09/2022,22,50
75,50,09/04/2022,23,50
4,61,19/10/2022,2,7
90,18,03/08/2021,23,3
52,89,21/01/2021,22,0
59,53,13/11/2022,6,15
52,41,06/11/2021,10,8
59,85,01/04/2022,18,11
52,22,31/07/2022,10,30
4,99,03/11/2022,7,0
39,37,24/08/2021,25,67
52,29,25/11/2022,22,10
39,47,23/11/2021,7,96
52,18,05/07/2022,28,0
90,25,03/08/2022,24,8
90,66,03/07/2021,6,50
4,62,22/01/2022,14,0
59,84,12/03/2021,27,0
90,85,09/07/2021,6,1
59,48,26/01/2021,4,17
59,62,23/04/2021,29,0
75,49,04/09/2021,15,28
4,78,18/05/2022,26,0
52,95,02/08/2021,21,50
52,100,19/06/2022,16,0
59,2,26/05/2021,30,50
90,11,16/05/2022,13,7
4,68,21/01/2021,3,50
4,81,09/07/2021,10,0
4,72,06/09/2022,4,0
59,46,27/09/2021,27,12
4,9,25/02/2021,21,25
39,43,29/04/2022,15,0
75,96,18/04/2022,14,22
59,64,12/03/2022,22,13
75,81,22/08/2021,1,50
52,98,28/12/2022,19,29
59,93,06/01/2022,9,13
59,51,29/10/2021,3,0
4,97,19/10/2022,8,0
4,82,23/06/2022,8,23
52,39,28/08/2022,2,0
4,82,19/08/2021,8,0
75,12,25/12/2022,24,10
75,47,20/07/2021,7,0
75,84,15/11/2022,7,0
39,21,07/02/2022,24,0
4,28,06/01/2022,9,50
39,87,22/02/2022,5,0
52,55,26/08/2022,9,27
52,29,26/05/2022,8,1
90,63,15/03/2022,22,15
39,39,20/01/2022,28,0
39,93,12/06/2022,2,0
90,67,03/04/2022,28,54
4,59,16/07/2021,26,11
52,22,18/12/2022,24,0
4,80,06/05/2021,26,50
90,90,06/11/2022,8,0
39,64,06/05/2022,24,0
39,94,17/11/2022,29,0
59,76,07/02/2021,3,9
4,20,19/11/2022,9,58
59,94,24/10/2021,14,20
4,35,19/01/2021,9,21
59,64,24/09/2022,6,54
52,47,01/02/2021,22,1
39,71,08/02/2022,21,63
4,55,02/01/2022,5,50
59,99,15/09/2021,30,53
75,19,07/04/2021,25,50
90,84,10/12/2022,23,0
52,50,28/11/2021,1,0
90,97,25/04/2021,8,50
52,30,15/06/2022,7,25
39,7,04/02/2021,10,18
52,32,23/02/2022,9,29
4,14,08/07/2021,1,12
75,58,28/04/2022,9,8
90,30,24/12/2021,14,0
52,96,04/03/2022,23,79
90,20,11/05/2021,29,16
52,68,17/06/2022,7,12
90,3,20/03/2021,25,0
52,96,24/03/2021,1,53
4,26,26/08/2021,27,11
59,40,09/02/2021,14,3
59,78,18/12/2022,12,15
52,58,01/09/2021,30,50
75,9,27/12/2022,30,0
59,61,28/11/2021,18,0
39,24,07/03/2022,1,9
59,9,06/10/2022,9,0
59,47,27/09/2022,22,50
90,42,15/06/2022,1,0
39,75,11/12/2022,30,1
39,8,01/03/2021,18,0
90,78,28/03/2021,8,0
39,29,27/02/2021,18,11
39,98,04/06/2021,23,99
39,24,05/07/2021,22,16
4,55,05/02/2022,21,50
59,83,10/09/2022,14,83
90,9,18/01/2021,14,26
39,54,27/07/2022,1,4
75,78,17/02/2022,9,0
59,31,19/04/2022,4,51
59,38,21/04/2021,1,81
75,26,07/07/2022,7,6
59,12,29/07/2022,23,0
39,85,24/04/2022,4,16
4,92,13/10/2021,13,100
52,88,26/12/2022,24,75
4,78,06/11/2021,19,50
90,68,10/01/2021,19,9
52,9,25/09/2022,14,50
4,17,16/12/2021,8,5
75,4,22/04/2021,13,0
75,58,11/03/2022,7,54
4,90,14/03/2021,28,0
4,50,30/08/2021,12,85
75,34,08/06/2022,21,18
52,42,22/01/2021,25,0
4,3,10/09/2022,12,0
39,21,22/02/2021,25,10
52,8,06/02/2022,26,9
4,11,30/08/2022,7,7
52,27,25/01/2022,12,0
39,39,07/01/2022,15,0
90,8,16/08/2022,26,0
90,55,06/09/2022,19,50
59,1,02/03/2022,24,0
4,74,02/08/2022,28,11
59,26,12/12/2021,1,30
52,99,18/06/2022,24,0
52,35,09/02/2021,6,51
52,54,11/06/2021,14,26
52,8,17/01/2022,1,79
39,13,08/02/2021,9,25
39,4,10/02/2021,3,0
75,61,21/09/2022,1,65
4,63,22/12/2022,27,0
59,2,17/09/2021,5,0
75,56,09/05/2021,9,0
4,26,17/11/2021,14,0
4,25,10/02/2022,9,0
4,98,22/02/2022,28,76
52,58,02/12/2022,20,61
52,62,12/07/2021,8,0
75,54,25/09/2022,10,22
59,43,11/08/2022,11,0
75,3,04/12/2021,7,15
75,41,21/08/2021,25,29
4,88,16/09/2022,10,50
4,4,01/01/2021,18,29
75,9,01/05/2022,6,50
59,94,06/02/2022,16,0
39,6,12/06/2022,6,13
75,41,01/02/2021,15,24
75,94,10/01/2021,7,0
4,87,25/10/2022,15,14
39,67,07/03/2021,29,50
90,57,05/07/2022,2,17
90,32,16/11/2021,27,2
59,4,08/08/2022,9,0
39,86,24/07/2022,13,0
59,97,07/06/2022,29,50
75,32,26/06/2022,8,0
59,87,21/04/2021,3,50
52,88,27/12/2022,20,0
4,52,29/11/2022,2,30
75,87,07/09/2021,1,19
75,74,17/12/2021,14,0
90,83,13/05/2021,27,27
4,36,18/11/2021,6,52
39,93,05/01/2021,9,60
59,83,08/06/2021,23,0
39,78,11/08/2022,16,50
39,63,06/05/2021,4,0
39,33,10/10/2021,14,64
75,66,05/06/2021,30,0
59,10,29/10/2022,25,50
4,65,31/07/2022,5,2
75,60,31/10/2022,10,0
59,100,16/03/2022,18,0
90,15,17/11/2021,28,0
90,18,25/12/2021,9,5
75,72,29/08/2021,2,18
52,25,04/11/2022,2,50
52,26,29/09/2021,3,23
52,37,25/11/2022,13,0
75,51,14/03/2021,27,4
90,57,21/11/2022,5,0
52,21,05/02/2021,8,0
90,46,14/06/2021,24,25
90,74,18/05/2021,8,0
90,5,27/09/2022,4,50
90,42,31/03/2021,27,50
39,19,23/12/2022,29,57
59,14,21/06/2022,7,25
90,92,23/09/2022,10,50
75,65,24/03/2022,4,30
59,41,30/10/2021,11,22
90,99,24/10/2021,11,61
4,84,13/09/2022,7,12
90,53,08/11/2021,12,1
75,20,27/03/2021,12,0
90,79,14/06/2021,4,7
75,44,12/03/2022,9,57
75,19,25/12/2022,7,0
75,93,16/08/2021,10,0
39,2,15/10/2022,3,29
39,82,19/05/2021,11,0
59,34,30/09/2022,9,82
90,2,21/08/2021,18,74
39,48,05/10/2022,14,50
75,1,07/07/2021,16,0
75,36,27/06/2022,5,3
39,44,16/12/2021,7,0
52,23,23/11/2022,13,11
52,55,06/11/2022,3,0
59,100,24/12/2021,1,27
90,74,27/07/2021,15,0
39,11,03/03/2022,20,22
39,74,07/09/2021,3,65
52,68,03/01/2021,8,53
75,7,21/12/2021,9,0
59,39,31/01/2021,30,23
90,34,13/07/2021,22,83
75,43,20/04/2022,5,50
90,55,31/10/2022,2,0
4,85,05/05/2021,9,0
75,73,19/01/2021,12,10
75,53,04/04/2021,20,0
52,73,16/03/2021,13,6
4,70,04/08/2022,7,29
39,30,28/09/2022,6,0
90,70,07/06/2021,7,0
90,84,08/07/2022,23,69
75,76,25/04/2021,7,4
75,61,05/02/2022,25,90
52,34,23/03/2022,15,50
59,50,15/03/2022,30,50
59,14,09/10/2022,2,50
90,89,04/11/2022,6,70
75,83,04/06/2021,5,0
90,100,24/07/2022,28,12
4,98,07/04/2022,5,0
75,14,28/07/2022,14,50
39,88,04/04/2021,8,52
4,71,25/08/2022,7,0
59,64,13/09/2021,14,25
4,52,11/10/2021,25,13
90,23,14/06/2021,15,0
52,96,29/12/2021,10,27
75,74,29/03/2022,28,0
4,93,20/02/2021,14,91
59,27,29/11/2021,27,10
52,7,28/11/2022,7,28
90,37,01/07/2021,9,99
90,100,23/01/2022,27,26
75,45,04/12/2021,25,0
59,45,19/03/2021,6,0
59,87,14/02/2022,14,0
39,19,19/06/2021,18,0
59,22,21/09/2021,29,0
59,79,11/01/2022,26,58
90,37,05/09/2022,29,4
59,77,24/11/2022,4,9
75,57,09/06/2021,24,0
4,45,28/11/2021,22,50
90,28,14/10/2021,24,0
75,71,13/05/2022,10,0
59,13,25/09/2021,30,0
90,99,20/09/2021,7,25
59,55,09/07/2022,22,72
59,61,10/08/2022,7,0
59,77,26/08/2022,9,50
39,84,29/06/2022,28,20
52,63,05/03/2022,4,19
59,82,04/02/2022,9,12
52,35,14/04/2022,22,15
39,47,18/08/2021,15,60
75,81,03/07/2021,7,0
52,80,16/10/2021,3,9
4,91,22/10/2021,9,0
52,82,13/11/2022,22,0
90,6,19/05/2021,1,23
90,12,28/03/2022,4,0
90,12,17/05/2022,15,96
90,14,15/05/2021,4,21
4,87,10/06/2021,22,63
59,51,11/05/2022,20,50
39,67,27/06/2021,12,29
39,51,04/04/2022,21,86
52,42,06/07/2021,24,0
59,80,11/09/2022,17,0
52,78,02/10/2022,11,11
59,94,13/12/2022,29,0
59,76,05/09/2022,29,50
52,94,17/06/2021,8,0
59,23,24/06/2021,15,62
52,79,27/05/2022,14,7
39,89,16/12/2021,8,50
90,6,21/10/2022,29,1
39,18,10/10/2021,17,0
4,61,20/01/2022,18,50
90,35,17/12/2021,24,50
90,87,07/05/2022,1,0
59,52,09/12/2022,15,0
4,39,07/01/2022,25,50
59,33,01/10/2021,2,4
90,4,13/10/2021,6,0
90,67,14/07/2022,24,1
59,49,19/11/2022,5,0
75,12,03/03/2022,15,16
52,18,29/08/2021,22,50
90,42,18/07/2021,18,50
39,100,16/10/2021,14,50
4,82,29/04/2021,21,12
90,47,05/09/2021,13,22
52,1,16/01/2022,27,23
39,23,20/01/2022,25,0
59,47,08/08/2022,4,11
52,66,28/09/2021,8,50
90,58,05/05/2021,27,14
59,19,03/01/2021,22,11
90,58,17/08/2021,5,30
59,94,12/05/2021,11,0
4,70,04/08/2022,15,0
39,43,01/11/2022,6,0
75,34,20/03/2021,14,23
39,83,08/04/2022,6,29
59,45,09/12/2021,26,0
75,22,11/08/2021,9,0
4,13,30/09/2022,17,0
4,39,29/09/2022,14,28
52,34,14/02/2021,7,0
4,29,07/04/2021,2,28
4,70,11/05/2022,2,21
52,29,22/12/2021,14,15
52,62,17/09/2022,6,23
75,7,16/10/2021,27,29
39,17,13/03/2022,16,72
59,56,10/10/2021,30,93
39,95,17/06/2022,29,63
39,38,02/08/2022,13,55
4,57,28/10/2022,10,26
90,79,13/07/2021,14,12
90,8,29/05/2021,7,64
4,72,27/04/2021,11,50
75,8,23/07/2021,6,50
90,4,26/09/2021,30,12
59,65,08/12/2022,9,21
4,19,06/12/2021,12,10
90,47,08/03/2021,9,70
4,100,24/01/2022,18,50
75,80,17/08/2022,10,0
75,36,25/08/2022,9,0
39,69,26/07/2021,8,1
39,14,27/08/2021,29,86
39,5,04/08/2022,10,0
75,26,27/04/2022,12,0
4,25,06/07/2021,13,50
75,4,05/10/2021,10,50
52,14,06/10/2021,11,0
4,30,23/01/2021,9,79
90,50,29/09/2022,27,50
90,26,05/11/2021,13,26
52,99,31/10/2021,9,89
75,53,28/09/2021,25,10
4,39,06/01/2022,6,0
4,23,04/04/2021,2,12
75,78,27/11/2021,16,14
59,83,05/11/2022,23,27
4,47,19/04/2022,12,0
52,81,01/12/2021,8,97
39,36,25/04/2022,29,18
39,68,12/08/2022,25,19
75,42,21/04/2022,8,0
52,33,21/02/2022,3,18
59,74,16/01/2022,6,26
75,39,05/08/2021,2,1
59,37,18/10/2021,7,0
39,14,01/01/2021,10,10
59,12,28/11/2022,14,50
39,5,19/05/2022,16,0
90,87,09/07/2022,26,57
90,84,03/01/2022,25,73
52,26,23/07/2021,4,15
59,61,12/07/2021,19,0
52,1,07/02/2021,29,50
52,96,19/05/2022,9,0
52,46,15/10/2021,27,50
39,42,01/02/2022,27,14
75,91,06/02/2022,14,22
59,71,01/04/2022,7,0
39,65,10/08/2021,13,13
4,41,30/09/2022,26,62
52,79,23/06/2022,15,0
4,42,27/08/2021,30,0
59,44,01/12/2022,23,0
75,46,28/12/2021,7,0
59,79,22/03/2021,24,66
52,98,28/09/2021,3,0
59,7,02/08/2021,8,18
39,49,29/12/2022,25,29
90,95,07/06/2021,3,0
39,38,25/03/2022,24,94
4,12,24/02/2021,10,0
52,43,01/11/2021,6,73
4,55,11/09/2021,22,2
39,96,19/08/2021,26,0
59,34,31/03/2022,9,0
52,59,20/06/2021,26,25
39,95,15/07/2021,21,70
59,51,13/09/2022,3,11
4,43,01/11/2021,1,23
39,90,01/10/2021,17,50
4,31,04/03/2022,6,50
75,28,19/09/2022,3,0
4,84,01/06/2021,4,0
52,70,30/07/2021,3,26
39,41,26/02/2021,6,0
39,68,01/09/2022,6,18
4,93,17/11/2022,8,59
39,52,03/05/2021,24,2
52,35,30/05/2021,12,12
90,18,09/07/2021,8,29
59,46,02/06/2021,4,8
59,45,01/08/2022,1,0
52,17,14/07/2022,7,0
52,45,08/02/2021,3,9
39,80,30/04/2022,30,20
59,51,23/09/2022,11,0
39,42,20/05/2021,12,60
75,59,12/09/2022,23,26
39,7,20/11/2022,29,0
59,48,05/08/2022,5,5
39,68,29/09/2021,13,0
4,84,24/06/2022,15,60
75,94,27/03/2022,9,0
90,92,20/02/2022,9,50
75,49,01/08/2022,21,17
39,82,06/03/2022,2,65
90,9,12/06/2021,12,0
59,49,20/07/2021,4,73
4,49,31/12/2021,22,50
52,52,07/07/2022,17,29
90,38,15/06/2022,7,84
52,17,11/12/2021,15,67
90,89,28/05/2022,26,0
59,92,20/02/2021,21,15
59,60,27/01/2022,15,23
59,18,19/07/2022,14,84
52,2,28/10/2022,7,6
52,80,31/07/2022,28,98
75,90,26/09/2021,3,29
90,49,06/11/2022,20,50
90,34,28/08/2021,6,0
59,52,23/06/2021,13,50
52,58,06/04/2021,18,26
90,36,11/11/2022,29,0
90,27,18/05/2021,22,26
59,6,11/05/2022,11,29
75,54,03/02/2022,24,68
52,42,22/05/2021,22,74
59,19,22/03/2021,14,0
59,60,24/06/2021,7,63
39,86,28/09/2021,3,14
39,9,29/07/2021,13,59
4,1,01/03/2021,2,0
59,12,16/04/2021,13,15
52,17,23/08/2021,24,0
52,2,17/12/2022,26,70
59,91,07/09/2022,1,28
4,69,20/10/2022,1,87
4,4,04/06/2021,14,0
39,84,08/10/2022,2,50
39,3,17/08/2021,7,50
52,95,14/02/2021,4,59
52,20,28/01/2021,23,0
59,6,29/07/2022,2,71
52,2,28/04/2022,29,14
4,11,11/02/2021,7,0
39,67,12/12/2021,6,0
75,50,14/06/2021,26,50
52,57,26/02/2021,25,80
4,24,03/07/2022,8,50
52,21,28/04/2021,11,21
52,9,27/10/2022,7,50
75,26,01/04/2022,30,0
59,56,04/03/2022,2,50
4,96,15/07/2022,11,0
59,42,17/05/2021,16,0
75,82,27/05/2021,3,6
90,46,30/05/2021,28,0
90,91,27/03/2022,14,28
52,19,19/03/2022,11,12
59,17,29/04/2021,3,29
90,62,18/10/2022,12,98
90,11,28/11/2021,28,0
39,26,22/01/2022,5,8
59,63,21/06/2022,29,51
4,37,27/06/2022,26,0
90,77,12/11/2021,4,0
4,50,26/06/2021,16,26
52,52,23/04/2021,30,21
52,80,27/06/2021,29,0
75,51,24/05/2021,22,22
39,23,25/01/2021,4,0
90,1,15/09/2021,30,0
52,66,12/03/2021,29,0
4,7,07/07/2021,6,0
59,13,21/04/2022,29,0
52,65,11/08/2021,25,100
75,50,20/03/2021,6,9
75,8,06/08/2022,27,50
75,3,07/05/2022,4,50
52,68,27/12/2021,22,50
75,44,23/09/2021,11,50
4,78,22/08/2022,9,19
4,51,09/07/2022,10,63
59,50,24/06/2022,14,0
39,88,25/05/2022,29,0
59,49,17/07/2022,19,50
4,80,12/06/2022,22,0
90,19,24/04/2021,4,1
75,8,24/11/2022,14,4
90,21,31/07/2022,11,11
52,64,31/05/2021,12,12
75,98,05/01/2021,8,2
39,20,30/03/2021,9,50
90,88,29/12/2022,13,0
52,89,24/07/2021,3,12
52,41,26/10/2021,6,0
75,81,12/06/2022,25,0
75,100,03/05/2021,14,0
75,97,26/05/2021,29,14
4,35,22/04/2021,15,3
90,17,26/03/2022,14,9
59,82,22/05/2021,12,15
39,45,12/09/2021,3,0
90,85,09/01/2021,24,14
59,66,28/10/2021,20,0
4,41,08/06/2022,15,0
52,54,01/07/2021,27,10
75,46,14/12/2022,1,61
90,54,14/10/2021,22,13
39,99,13/02/2021,6,29
4,47,09/11/2021,11,12
59,48,10/07/2022,4,0
52,80,17/03/2021,8,50
90,24,31/12/2021,3,3
39,3,31/12/2022,7,0
39,73,06/07/2022,9,8
4,25,08/03/2022,5,54
52,89,13/09/2022,9,7
52,24,29/03/2022,30,0
4,14,25/07/2021,26,0
39,40,02/03/2022,13,1
4,48,25/10/2022,8,50
4,30,18/02/2021,6,0
52,8,05/11/2021,2,11
75,50,11/06/2022,24,17
75,9,22/09/2022,22,4
52,16,15/02/2022,1,50
52,95,08/11/2022,11,50
52,22,06/11/2022,23,26
4,55,06/10/2022,10,0
75,6,29/08/2022,21,76
52,76,20/05/2021,6,91
75,42,16/03/2022,29,14
39,19,16/11/2022,24,19
39,29,07/05/2022,15,50
52,47,16/03/2022,12,6
59,25,29/09/2022,9,30
39,99,29/04/2022,18,0
39,57,14/02/2022,8,0
59,77,08/04/2021,28,50
75,6,18/08/2021,25,0
52,94,09/12/2022,23,0
90,65,16/09/2022,1,50
39,47,13/03/2022,9,50
75,90,12/07/2021,23,64
39,17,01/02/2021,3,63
4,9,18/06/2022,2,0
4,13,09/02/2022,22,81
59,23,30/03/2022,8,0
52,83,07/05/2021,27,50
75,28,17/05/2021,9,0
75,23,24/07/2022,16,50
4,14,23/05/2021,23,0
59,27,12/03/2022,7,70
52,59,18/02/2021,25,11
59,87,18/06/2021,7,8
59,42,09/08/2022,2,0
90,39,28/12/2021,6,0
4,22,07/07/2021,3,0
4,55,17/03/2021,6,59
52,40,14/07/2022,2,77
75,31,20/03/2022,4,0
75,100,25/12/2022,17,5
52,98,20/05/2021,9,88
39,87,26/04/2022,22,50
4,74,12/08/2021,21,13
39,88,09/10/2021,20,13
4,64,14/01/2021,28,1
90,69,19/02/2021,1,0
39,17,03/01/2021,4,0
4,55,24/04/2022,9,0
59,58,24/05/2021,6,4
75,99,17/05/2022,26,28
90,87,04/09/2021,29,0
4,15,27/02/2021,16,20
52,17,25/11/2022,11,23
59,93,22/03/2022,26,97
59,23,03/03/2022,22,0
4,49,19/04/2021,6,50
75,44,14/11/2022,14,18
90,21,20/12/2021,26,0
59,73,22/05/2021,10,52
75,27,24/03/2022,6,18
90,75,24/05/2022,19,12
75,56,03/11/2021,3,0
52,42,18/02/2021,10,50
39,25,18/02/2021,19,12
52,59,08/02/2021,8,0
52,22,25/01/2022,29,20
75,5,10/08/2022,13,50
90,23,28/06/2022,22,0
59,34,29/12/2022,25,0
90,77,22/01/2022,5,50
52,42,13/07/2022,22,19
52,16,01/06/2022,15,0
39,95,28/02/2021,22,29
39,20,19/11/2022,14,0
90,42,18/05/2022,23,50
75,96,10/06/2022,7,19
39,44,07/09/2021,28,0
59,74,18/05/2022,10,94
39,15,04/07/2021,24,50
52,65,28/08/2021,2,97
75,76,10/01/2022,6,4
59,5,16/07/2022,4,20
59,30,06/09/2021,17,20
39,5,19/01/2021,6,22
75,74,03/01/2021,11,24
75,25,02/07/2021,11,5
59,81,29/05/2022,10,3
90,27,11/04/2021,23,50
39,31,29/11/2022,10,81
59,65,21/01/2021,8,13
52,65,05/12/2022,6,0
52,53,29/07/2022,26,50
75,68,28/05/2021,27,22
59,14,17/07/2021,29,0
90,51,18/09/2022,10,0
59,28,28/01/2022,15,0
90,42,27/05/2022,18,0
52,26,23/05/2021,22,28
90,35,04/10/2022,23,0
75,13,11/04/2021,13,50
59,47,23/01/2021,26,0
52,71,04/01/2022,17,52
59,68,23/05/2021,9,4
59,14,24/03/2022,15,22
75,50,25/02/2022,6,50
52,26,15/10/2022,7,21
39,17,07/03/2022,7,8
52,24,28/02/2021,3,0
4,10,10/12/2021,17,0
39,11,23/08/2021,1,13
4,21,29/12/2021,19,73
59,65,18/08/2021,14,5
39,79,15/11/2021,26,0
39,9,03/05/2022,15,6
59,40,01/08/2021,1,14
52,6,31/07/2021,23,0
39,45,08/04/2022,12,50
75,92,02/08/2022,17,50
90,35,09/08/2021,26,0
90,73,13/10/2022,28,7
75,98,24/04/2021,1,50
59,66,24/07/2022,11,19
52,67,06/04/2022,7,7
75,89,18/09/2021,22,0
90,36,02/11/2022,29,17
75,32,13/06/2021,18,93
52,60,30/08/2021,8,15
75,4,16/09/2022,20,0
39,33,10/06/2021,27,0
39,17,16/02/2022,1,29
90,18,10/10/2022,10,20
4,90,15/12/2021,8,0
90,11,04/10/2022,12,8
39,48,15/07/2022,9,56
59,65,03/12/2022,7,0
75,73,08/06/2021,3,5
39,70,25/05/2022,26,22
75,21,29/08/2022,23,50
39,8,17/05/2021,8,0
75,14,11/11/2022,15,50
39,56,15/03/2021,13,50
4,19,15/09/2022,6,83
75,2,08/05/2022,25,0
75,75,06/12/2022,7,0
4,86,08/09/2022,5,14
4,54,04/06/2021,27,0
90,9,23/12/2021,8,4
90,25,07/08/2021,21,0
90,16,27/03/2022,28,26
90,12,19/12/2021,2,6
75,43,19/12/2022,6,0
75,87,06/07/2021,6,50
52,43,23/03/2022,25,50
75,15,15/08/2021,14,50
90,11,02/12/2021,13,20
39,34,20/12/2022,27,3
4,55,26/08/2021,30,27
90,91,05/04/2021,8,6
75,39,28/02/2022,22,0
90,55,27/05/2022,2,28
52,26,13/11/2022,8,28
4,23,05/10/2022,23,0
4,39,13/12/2022,28,8
90,51,26/09/2021,4,12
4,30,01/11/2021,11,50
59,35,08/03/2022,4,50
52,100,06/12/2021,23,0
52,42,16/08/2021,1,0
75,32,16/10/2021,6,0
75,17,18/05/2021,21,10
90,87,05/12/2021,1,0
75,74,20/10/2022,28,15
39,88,26/10/2021,22,28
90,68,20/08/2022,10,0
59,20,19/01/2021,6,0
39,11,04/03/2022,18,23
52,68,15/11/2021,13,0
59,33,18/08/2022,24,68
75,24,14/09/2021,9,12
59,77,23/03/2022,8,0
4,6,22/03/2022,19,1
59,85,28/06/2022,6,0
75,44,03/06/2021,20,0
52,8,24/08/2021,8,0
52,73,13/10/2022,15,0
75,63,16/03/2021,5,22
90,8,17/02/2021,20,23
90,54,14/02/2022,23,0
4,31,19/06/2021,7,0
90,31,06/04/2021,12,96
52,73,30/05/2022,26,0
4,72,28/06/2022,16,0
75,54,08/06/2022,19,81
75,51,30/12/2021,6,0
59,81,25/11/2021,26,15
39,66,03/08/2022,8,0
4,76,21/05/2021,8,89
90,91,04/12/2022,3,50
90,49,30/01/2022,12,6
90,50,18/12/2021,11,0
52,73,04/06/2022,11,0
39,52,07/11/2022,26,50
52,43,29/01/2022,1,0
90,3,21/02/2021,1,27
39,49,25/04/2021,4,0
90,38,23/11/2021,6,50
4,84,04/06/2022,10,50
59,40,26/05/2022,14,60
4,55,31/12/2021,3,26
75,68,25/01/2021,6,19
90,47,06/08/2021,6,50
52,68,26/03/2021,22,0
52,81,07/10/2021,22,50
59,26,28/09/2022,7,6
59,42,05/05/2021,5,0
52,90,06/03/2021,24,50
90,20,01/09/2022,5,50
52,18,20/02/2021,20,53
39,12,26/02/2021,8,3
39,77,19/03/2022,9,9
90,25,29/01/2022,5,50
75,84,06/03/2022,14,28
39,36,14/02/2022,6,3
75,26,19/10/2022,13,6
75,55,24/05/2022,16,50
39,82,23/06/2022,26,24
4,53,02/11/2021,10,10
39,89,30/11/2022,24,50
59,17,01/06/2022,30,0
4,96,29/03/2021,8,10
75,63,02/01/2022,13,0
4,33,31/01/2022,29,88
4,72,09/10/2022,14,50
75,46,13/01/2021,19,50
